"Country","Sample","X","Y","aet_03","aet_04","aet_05","aet_06","aet_07","aet_08","aet_09","aet_10","aet_lt","def_03","def_04","def_05","def_06","def_07","def_08","def_09","def_10","def_lt","moist_03","moist_04","moist_05","moist_06","moist_07","moist_08","moist_09","moist_10","moist_lt","name","pdsi_03","pdsi_04","pdsi_05","pdsi_06","pdsi_07","pdsi_08","pdsi_09","pdsi_10","pdsi_lt","pet_03","pet_04","pet_05","pet_06","pet_07","pet_08","pet_09","pet_10","pet_lt","pr_03","pr_04","pr_05","pr_06","pr_07","pr_08","pr_09","pr_10","pr_lt","srad_03","srad_04","srad_05","srad_06","srad_07","srad_08","srad_09","srad_10","srad_lt","swe_03","swe_04","swe_05","swe_06","swe_07","swe_08","swe_09","swe_10","swe_lt","tmmn_03","tmmn_04","tmmn_05","tmmn_06","tmmn_07","tmmn_08","tmmn_09","tmmn_10","tmmn_lt","tmmx_03","tmmx_04","tmmx_05","tmmx_06","tmmx_07","tmmx_08","tmmx_09","tmmx_10","tmmx_lt","vap_03","vap_04","vap_05","vap_06","vap_07","vap_08","vap_09","vap_10","vap_lt","vpd_03","vpd_04","vpd_05","vpd_06","vpd_07","vpd_08","vpd_09","vpd_10","vpd_lt","bulk","clay","ph","soc","water","soil_moisture_03","soil_moisture_03_1","soil_moisture_05","soil_moisture_06","soil_moisture_07","soil_moisture_08","soil_moisture_09","soil_moisture_10","soil_moisture_lt","evi_03","evi_04","evi_05","evi_06","evi_07","evi_08","evi_09","evi_10","evi_lt","ndvi_03","ndvi_04","ndvi_05","ndvi_06","ndvi_07","ndvi_08","ndvi_09","ndvi_10","ndvi_lt","fpar_03","fpar_04","fpar_05","fpar_06","fpar_07","fpar_08","fpar_09","fpar_10","fpar_lt","lai_03","lai_04","lai_05","lai_06","lai_07","lai_08","lai_09","lai_10","lai_lt","gpp_03","gpp_04","gpp_05","gpp_06","gpp_07","gpp_08","gpp_09","gpp_10","gpp_lt","npp_03","npp_04","npp_05","npp_06","npp_07","npp_08","npp_09","npp_10","npp_lt","height","gHM"
"China","MAPP_154",126.545344,42.219797,3.1,84.9,97.1,105.7,93.1,100.4,69.5,55.8,50.09666667,0,0,11.1,0,15.5,0,8.2,0,5.316666667,30.8,42,27.3,49.9,23.2,49.9,35.9,49.9,30.77,"Hani Peatland",1.42,-1.03,-1.06,-0.58,-1.75,-2.2,-2.43,2.51,-2.283666667,3.1,84.9,108.2,105.7,108.7,100.4,77.6,55.8,55.41333333,23,31,86,153,70,203,58,121,68.28333333,172.8,203.7,229.6,230.3,204.3,192.5,179.2,132.8,163.9183333,71,1,0,0,0,0,0,0,21.78333333,-7.1,-1.7,3.2,9.4,17.1,13.1,7.3,-1.5,-2.741666667,5,12.1,17,21.8,27,23.4,20.2,11.9,9.966666667,0.303,0.375,0.69,1.308,2.003,1.701,1.228,0.513,0.704666667,0.31,0.6,0.67,0.59,0.76,0.5,0.47,0.46,0.429833333,1040,2200,560,50,36,0.34841183,0.30342942,0.27865434,0.33704245,0.23715045,0.2711503,0.27961105,0.32905,0.2858028,0.14305,0.14945,0.28245,0.3271,0.5647,0.4418,0.2754,0.1388,0.22066087,0.308,0.34205,0.5771,0.5272,0.839,0.8292,0.5402,0.4262,0.400689565,0.1425,0.178571429,0.275,0.4125,0.667142857,0.65125,0.3975,0.151428571,0.269714912,0.2625,0.357142857,0.6375,1.075,2.742857143,2.2625,0.9,0.2,0.77872807,0.003225,0.0074,0.01705,0.033425,0.0584,0.05245,0.01895,0.0031,0.016903478,0.00265,0.006433333,0.014625,0.027,0.03075,0.03705,0.01585,0.002733333,0.012135217,897,0.04726909
"China","MAPP_155",128.052047,42.04835,0,11.2,85.8,84.8,87.5,81.4,61.2,20.6,36.15833333,0,0,0,0,0,0,9.7,0,1.096666667,38.4,38.4,38.4,38.4,38.4,38.4,21.7,35.9,31.565,"Northern slope of Changbai Mts.",1.12,-1.04,-0.77,1.32,-1.42,-0.75,-1.36,-1.06,-0.839666667,0,11.2,85.8,84.8,87.5,81.4,71,20.6,37.255,25,39,84,187,130,253,47,59,72.55,162,194.8,216.4,212.5,185.7,177.6,169.4,127.4,153.4266667,88,102,2,0,0,0,0,23,45.05,-13.3,-6.7,-2,4.3,11.5,7.9,3.2,-5.7,-7.061666667,-1.3,6.5,11.2,16.6,21.2,18,15.7,7.3,4.956666667,0.254,0.286,0.518,1.032,1.559,1.31,0.891,0.371,0.5512,0.13,0.38,0.41,0.33,0.38,0.26,0.39,0.34,0.259166667,1070,1600,560,90,35,-9999,0.20369805,0.23734309,0.25507888,0.2873875,0.30386555,0.26638648,0.20893186,0.25213757,0.07115,0.09425,0.19525,0.67385,0.6776,0.5068,0.23235,0.0827,0.203402609,0.0779,0.12425,0.3152,0.66335,0.8605,0.72835,0.48495,0.1191,0.29414,0.06,0.082857143,0.08625,0.31125,0.354285714,0.45875,0.4575,0.182857143,0.199232456,0.1,0.171428571,0.1875,0.9625,1.4,1.575,1.2,0.271428571,0.569736842,0.00025,0.002566667,0.00515,0.02695,0.036275,0.050775,0.02085,0.0042,0.01319913,0.000225,0.0021,0.004575,0.023075,0.029375,0.039525,0.017125,0.003666667,0.010467826,1989,0.1517305
"China","MAPP_156",128.006611,41.863203,0,49,93,92,89.9,88,62.9,41.7,40.48,0,0,0,0,3.6,0,9.6,0,1.67,29.9,34.1,34.1,34.1,27.9,34.1,17.6,31.4,27.125,"Southern slope of Changbai Mts.",1.25,-1.47,-1.07,0.49,-1.73,-1.56,-2.02,-1.73,-1.258833333,0,49,93,92,93.5,88,72.5,41.7,42.15,24,37,85,160,88,212,49,61,68.38333333,163.5,195.7,216.9,212.8,186.3,179.4,169.4,126.9,153.6416667,79,32,0,0,0,0,0,3,34.11666667,-12.5,-5.1,0.1,6.3,13.3,9.5,4.6,-4.5,-6.11,-0.2,8.3,13.6,18.7,23.2,19.8,17.3,8.7,6.095,0.295,0.321,0.589,1.107,1.65,1.399,1.006,0.439,0.607066667,0.12,0.44,0.5,0.45,0.54,0.35,0.41,0.34,0.293666667,700,2000,570,85,35,-9999,0.20454456,0.2352724,0.25135854,0.26102102,0.29167026,0.24144234,0.18966258,0.23400661,0.0433,0.17685,0.23465,0.23945,0.58585,0.56905,0.32935,0.2109,0.239703478,0.0435,0.30105,0.39025,0.32165,0.8372,0.826,0.58475,0.403,0.336237391,0.0575,0.122857143,0.1575,0.49125,0.548571429,0.62375,0.49,0.287142857,0.261688596,0.1125,0.242857143,0.3,2.05,2.228571429,2.4125,1.4625,0.428571429,0.871929825,7e-04,0.005033333,0.0072,0.039,0.0454,0.063475,0.021725,0.005766667,0.017522174,0.000525,0.004466667,0.006375,0.030775,0.031025,0.044725,0.0182,0.005,0.013206957,1559,0.02952294
"China","MAPP_157",128.043294,44.104558,0,45.7,102.7,97.6,98,87,70.7,41.4,43.285,0,0,0,0,0,0,2.5,3,0.903333333,85.4,85.4,85.4,85.4,85.4,85.4,81.1,76.4,77.19666667,"Laobaishan Mountaintop  Peatland",3.03,1.44,1.62,2.56,0.99,1.41,1.26,0.85,0.661833333,0,45.7,102.7,97.6,98,87,73.2,44.4,44.18833333,25,31,79,173,107,203,70,39,70.05,158,196.8,223.5,228.3,198.6,183.1,172.5,122.7,151.6433333,75,36,0,0,0,0,0,0,25.75,-13.9,-5,0.9,7.1,14.1,9.7,3.7,-4.4,-6.096666667,-1.6,7.8,14.2,19,23.9,19.8,16.6,8.3,6.151666667,0.235,0.297,0.578,1.173,1.847,1.459,0.944,0.373,0.5723,0.14,0.45,0.56,0.43,0.45,0.3,0.4,0.4,0.327833333,780,1200,530,85,37,0.22249629,0.28264248,0.2774679,0.29389864,0.24818791,0.28464913,0.29683444,0.31175438,0.27931526,0.0275,0.10115,0.28185,0.47795,0.31345,0.43775,0.21735,0.221,0.193717857,0.02705,0.1294,0.45915,0.61105,0.40005,0.7603,0.54955,0.371,0.309827679,0.05625,0.088571429,0.18,0.44,0.414285714,0.37125,0.33875,0.21,0.208201754,0.1125,0.142857143,0.3875,1.1625,1.685714286,1,0.675,0.285714286,0.620175439,0.00075,0.003266667,0.011675,0.0335,0.0311,0.032675,0.0141,0.0043,0.013178696,0.000625,0.002866667,0.01005,0.025925,0.020025,0.026375,0.011925,0.003766667,0.00941087,1639,0.151477
"China","MAPP_158",119.440742,30.399564,51,69.7,91.4,94.1,106.4,107.4,88,68.1,64.45166667,0,3.2,0,0,0,0,0,0,2.585,59.8,54.3,59.8,59.8,59.8,59.8,59.8,59.8,54.68833333,"Qianmutian Peatlan",-1.91,-2.78,-2.37,-2.12,-0.63,2.55,1.56,1.06,0.558,51,73,91.4,94.1,106.4,107.4,88,68.1,67.03666667,154,68,224,223,339,352,121,80,137.0166667,159.3,179.8,206.6,210.8,239.1,233.1,196,160.7,166.3533333,0,0,0,0,0,0,0,0,4.5,3.7,7.7,13.2,16.8,18.9,18.4,17.1,10.2,8.523333333,11.7,16,20.9,23.2,25.6,24.7,23.4,17.3,15.52833333,0.955,1.125,1.686,2.153,2.62,2.537,2.179,1.381,1.35895,0.13,0.31,0.31,0.23,0.12,0.09,0.24,0.23,0.241833333,1060,2200,560,55,47,0.40677872,0.35038114,0.29196554,0.41490698,0.39746702,0.347885,0.32478902,0.35359606,0.28987667,0.13715,0.35695,0.6623,0.43285,0.68205,0.47095,0.432,0.3047,0.305473043,0.5111,0.69335,0.87,0.56825,0.86965,0.87935,0.8494,0.6968,0.598309565,0.15125,0.31,0.66375,0.41625,0.518571429,0.48625,0.5125,0.354285714,0.368464912,0.325,0.814285714,3.15,2.1125,2.857142857,2.1125,2.1125,0.971428571,1.327850877,0.0111,0.022266667,0.045475,0.02605,0.018325,0.04225,0.042025,0.019333333,0.022956087,0.009825,0.019233333,0.029,0.014375,0.005975,0.016125,0.023425,0.016466667,0.014202174,1330,0.22916797
"Portugal/azores","MAPP_159",-25.2388694,37.8009977,73.9,90.8,88.7,67.7,38.1,61.4,102.1,72.5,63.51833333,0,0,27.6,56,103.8,69.5,0,0,22.47833333,50,50,18.4,12.7,9.9,8.1,31.4,50,32.595,"Planalto dos Graminhais (S. Miguel Island Azores)",-2.74,-2.15,-1.91,-1.58,-1.55,-1.39,-0.85,-0.67,-0.227333333,73.9,90.8,116.3,123.7,141.9,131,102.1,72.5,85.99666667,87,119,60,65,37,63,132,139,92.71666667,166.3,201.1,236.5,239.8,254.9,227.5,190.1,135.6,168.255,0,0,0,0,0,0,0,0,0,10.2,11.5,13.1,15,16.6,17.7,16.5,15.9,13.14166667,15.5,17.2,19.1,21.3,23.4,24.7,23,21.5,18.865,1.095,1.22,1.242,1.345,1.579,1.726,1.611,1.662,1.344583333,0.41,0.44,0.62,0.78,0.81,0.85,0.74,0.53,0.566666667,1120,2400,510,90,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43635,0.1104,0.37615,0.45665,0.2148,0.39895,0.23845,0.0335,0.406383478,0.7277,0.13235,0.4823,0.67565,0.27015,0.48865,0.3435,0.0298,0.539785217,0.40375,0.267142857,0.32875,0.40125,0.434285714,0.4425,0.46125,0.394285714,0.377407407,0.975,0.671428571,0.875,1.3125,1.557142857,1.2625,1.85,1.557142857,1.105664488,0.031925,0.011233333,0.036875,0.049575,0.050775,0.033925,0.024475,0.013966667,0.029303478,0.025575,0.009866667,0.031725,0.040475,0.037625,0.026625,0.015725,0.009933333,0.021657826,937,0.09362998
"Portugal/azores","MAPP_160",-25.2453227,37.7998967,73.9,90.8,88.7,67.7,38.1,61.4,102.1,72.5,63.51833333,0,0,27.6,56,103.8,69.5,0,0,22.47833333,50,50,18.4,12.7,9.9,8.1,31.4,50,32.595,"Planalto dos Graminhais (S. Miguel Island Azores)",-2.74,-2.15,-1.91,-1.58,-1.55,-1.39,-0.85,-0.67,-0.227333333,73.9,90.8,116.3,123.7,141.9,131,102.1,72.5,85.99666667,87,119,60,65,37,63,132,139,92.71666667,166.3,201.1,236.5,239.8,254.9,227.5,190.1,135.6,168.255,0,0,0,0,0,0,0,0,0,10.2,11.5,13.1,15,16.6,17.7,16.5,15.9,13.14166667,15.5,17.2,19.1,21.3,23.4,24.7,23,21.5,18.865,1.095,1.22,1.242,1.345,1.579,1.726,1.611,1.662,1.344583333,0.41,0.44,0.62,0.78,0.81,0.85,0.74,0.53,0.566666667,1060,2400,520,80,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.469,0.2891,0.37285,0.47785,0.32075,0.25615,0.24335,0.3149,0.409177391,0.7016,0.4044,0.5209,0.6969,0.3734,0.3086,0.2943,0.5366,0.545292174,0.5025,0.274285714,0.46375,0.445,0.597142857,0.455,0.43,0.4,0.427668845,3,1.314285714,2.3625,2.55,2.771428571,2.075,2.15,1.485714286,2.007843137,0.05075,0.018733333,0.03155,0.057325,0.08475,0.02285,0.029675,0.0255,0.039483913,0.0393,0.0174,0.0295,0.05165,0.0699,0.020675,0.023625,0.016366667,0.031973478,902,0.17829926
"Portugal/azores","MAPP_161",-31.106911,39.709119,97.3,100,125,87.6,36.5,80.9,42.1,99.9,82.17666667,0,0,3.4,37,107.3,61.5,79.4,0,22.64833333,50,50,44.2,18.3,12.7,9.8,8.1,50,29.865,"Caldeirão (Corvo Island Azores)",-1.33,2.07,2.46,2.93,2.24,2.39,1.33,2.77,0.068166667,97.3,100,128.4,124.6,143.8,142.4,121.5,99.9,104.825,179,194,126,65,33,82,43,287,111.2666667,144.6,187,223.4,229.9,250.7,226.7,176.2,114.8,152.7733333,0,0,0,0,0,0,0,0,0,12.6,13.5,14.6,16.8,18.3,20,18.9,17.9,15.36666667,16.8,18.2,19.4,21.9,23.8,25.6,24.2,22.6,20.085,1.14,1.324,1.281,1.58,1.752,1.892,1.712,1.652,1.43955,0.55,0.5,0.68,0.7,0.78,0.93,0.9,0.75,0.686333333,1140,2600,510,65,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3636,0.51655,0.37075,0.38545,0.52685,0.532,0.33675,0.5166,0.355429565,0.52235,0.68865,0.6472,0.52375,0.7246,0.745,0.78275,0.8037,0.547285217,0.38375,0.164285714,0.45875,0.46625,0.614285714,0.58375,0.68875,0.442857143,0.47941048,1.8125,0.485714286,2.425,2.0125,3.1,3.2875,3.625,1.842857143,2.236244541,0.034125,0.040566667,0.038025,0.0608,0.076975,0.0578,0.0524,0.027,0.034396522,0.0259,0.030766667,0.033275,0.0456,0.056525,0.036925,0.026,0.0101,0.024148261,409,0.033429526
"Portugal/azores","MAPP_167",-31.175661,39.446258,97.6,97.4,127.2,101.6,43.3,113.1,51.8,98.7,89.07166667,0,0,0,24.5,105,34.8,71.1,0,15.56666667,50,50,50,18.4,12.7,9.9,8.1,50,35.37,"",-1.63,1.53,1.63,1.65,0.99,1.35,-0.8,1.3,-0.066333333,97.6,97.4,127.2,126.2,148.3,147.8,122.9,98.7,104.6383333,195,241,144,74,40,116,53,319,134.4333333,143.1,185.9,219.3,226.2,246.1,222.5,174.3,114.6,151.2816667,0,0,0,0,0,0,0,0,0,11.8,12.7,14.1,16.4,18,19.7,18.4,17.4,14.78,15.7,16.7,18.5,21.2,23.4,25.1,23.4,21.3,19.10333333,1.033,1.21,1.19,1.453,1.611,1.728,1.572,1.511,1.32745,0.56,0.48,0.68,0.75,0.87,1.02,0.93,0.76,0.701166667,1080,2700,510,90,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4719,0.37205,0.3498,0.484,0.55885,0.45545,0.4411,0.5421,0.492629565,0.6379,0.5278,0.4777,0.6819,0.70465,0.67045,0.58385,0.8178,0.660725217,0.43125,0.431428571,0.45125,0.3325,0.428571429,0.39625,0.47375,0.472857143,0.462336245,1.3125,1.114285714,1.3875,1.1875,1.257142857,1.125,1.3125,1.314285714,1.377729258,0.0338,0.0402,0.06065,0.050125,0.0549,0.02885,0.040725,0.0244,0.034213478,0.026375,0.033166667,0.047875,0.0394,0.0418,0.02035,0.026775,0.0112,0.024232609,524,0.17433262
"Portugal/azores","MAPP_168",-31.226906,39.451058,97.3,99.3,128,100.3,43.2,111.6,51.1,100.5,89.065,0,0,0,25.1,104.2,34.7,72,0,15.79666667,50,50,50,18.4,12.7,9.9,8.1,50,35.23166667,"",-1.66,1.46,1.57,1.6,0.95,1.32,-0.79,1.34,-0.069,97.3,99.3,128,125.4,147.4,146.3,123.1,100.5,104.8616667,187,241,145,72,40,115,52,322,133.9166667,143.4,185.6,219.5,226.6,246,223.5,175.2,114.9,151.5466667,0,0,0,0,0,0,0,0,0,12,12.9,14.3,16.5,18.1,19.7,18.6,17.6,14.91333333,15.8,17,18.6,21.2,23.4,25.1,23.5,21.6,19.24666667,1.053,1.222,1.2,1.474,1.631,1.747,1.593,1.532,1.344966667,0.55,0.5,0.69,0.73,0.85,1,0.93,0.77,0.700166667,750,2400,530,105,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2938,0.4188,0.45665,0.42435,0.4591,0.58065,0.34475,0.5305,0.402797391,0.38785,0.6246,0.64025,0.5589,0.542,0.7325,0.54475,0.7461,0.572365217,0.3,0.22,0.40125,0.3225,0.312857143,0.4125,0.455,0.34,0.387074236,0.8125,0.6,1.15,0.875,0.742857143,1.125,1.1875,0.742857143,1.012882096,0.02875,0.019866667,0.04195,0.037925,0.0389,0.04345,0.030625,0.009566667,0.02906087,0.022825,0.015933333,0.034675,0.031375,0.0316,0.032525,0.021775,0.006666667,0.022413478,564,0.010968396
"Sweden","MAPP_169",17.8216873,60.2823544,30.6,51.4,75.9,88.1,90.5,77.3,36.5,24.3,37.45,0,4.5,0.4,20.2,32.8,0,6.8,0,9.033333333,173,165.4,164.8,132.6,94.8,140.9,132.4,164,129.21,"Florarna",-4.55,-4.33,-2.79,-2.01,-2.21,-1.03,-1.5,-1.36,-1.8525,30.6,55.8,76.3,108.3,123.4,77.3,43.3,24.3,46.48333333,18,35,79,59,56,130,29,59,50,94.4,162.7,210.3,234.6,232.1,168,107.4,46.8,113.61,12,0,0,0,0,0,0,0,18.3,-0.6,-0.5,3.5,12.1,14.6,10.1,7.4,5.6,3.378333333,5.8,7.9,14,21.8,24,18.6,14.6,11.1,10.52,0.49,0.485,0.849,1.35,1.543,1.336,1.073,0.925,0.840383333,0.27,0.34,0.35,0.67,0.79,0.36,0.28,0.19,0.306666667,930,1400,450,150,35,0.47939798,0.52227765,0.52571803,0.47792923,0.40635407,0.52744305,0.51881385,0.5459715,0.47368315,0.2587,0.2719,0.2879,0.38165,0.3975,0.3633,0.2255,0.2916,0.263081739,0.58985,0.607,0.59045,0.73605,0.74705,0.74555,0.4293,0.7343,0.532329565,0.5025,0.555714286,0.65625,0.74,0.867142857,0.59125,0.66375,0.382857143,0.4808061,0.9375,1.171428571,1.725,3.175,4.171428571,1.9875,2,0.785714286,1.481045752,0.00945,0.017233333,0.0348,0.07065,0.06415,0.044875,0.02175,0.003566667,0.024046522,0.008175,0.015766667,0.031325,0.05845,0.049275,0.036725,0.017775,0.0027,0.019542609,25,0.090350635
"Austria","MAPP_170",14.345877,47.581058,21.8,59.4,83.8,101,111.7,86.7,64.6,39.6,51.60833333,0,0,0,8.6,0,0,0,0,0.658333333,27.3,27.3,27.3,12.5,27.3,27.3,27.3,27.3,26.38,"Puergschachen Moor",-1.63,-1.79,-1.28,-2.05,-1.25,1.72,1.74,1.2,0.541833333,21.8,59.4,83.8,109.6,111.7,86.7,64.6,39.6,52.26666667,75,72,131,91,223,209,118,53,109.2166667,125.7,175,201.9,217.7,215.3,181.1,139.5,97.4,131.8283333,91,4,0,0,0,0,0,0,42,-3.8,-1.9,2.6,11.1,10.7,8.1,7,1.9,2.095,6,8.9,13.5,21.9,22,19,17.3,10.6,11.58333333,0.415,0.497,0.708,1.146,1.326,1.202,1.027,0.719,0.773066667,0.28,0.34,0.44,0.83,0.64,0.44,0.47,0.27,0.351833333,1050,2100,600,50,34,0.264818,0.28234935,0.33836856,0.32030797,0.33065316,0.36851195,0.32427442,0.32190183,0.3288446,0.2879,0.17545,0.3932,0.3448,0.49095,0.38965,0.33895,0.2754,0.275261404,0.6317,0.33845,0.71285,0.71855,0.84145,0.7898,0.72565,0.6781,0.559675439,0.365,0.437142857,0.59125,0.7125,0.818571429,0.82,0.86625,0.817142857,0.504139434,0.675,1.085714286,2.075,2.975,4.1,4.4375,4.0125,2.285714286,1.901525054,0.0074,0.0109,0.02365,0.067475,0.067325,0.057625,0.04085,0.016766667,0.026205652,0.00655,0.009833333,0.021375,0.056325,0.052625,0.044275,0.032875,0.014366667,0.021221304,627,0.44096807
"Switzerland","MAPP_171",8.70139,46.54722,0,0,12.5,84.9,93.3,89.4,65.3,39.6,36.44166667,0,0,0,0,0,0,0,0,0.973333333,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.22833333,"Lago di Cadagno",0.63,-1.99,-1.22,-1.28,1.95,1.22,0.8,-1.03,-1.0955,0,0,12.5,84.9,93.3,89.4,65.3,39.6,37.415,54,68,164,135,262,117,104,100,120.8,161.7,210.1,239.2,252.5,243.9,210.2,163.1,118.1,160.4816667,577,645,616,0,0,0,0,2,202.4833333,-7.7,-6.8,-2.5,5.1,5.8,6.2,5.5,0.1,-1.27,-2.2,-1.3,2.8,10.9,11.6,11.9,10.2,4.8,4.221666667,0.269,0.324,0.483,0.83,0.857,0.778,0.749,0.493,0.507966667,0.16,0.14,0.15,0.26,0.29,0.39,0.33,0.25,0.224333333,910,1500,570,115,42,-9999,0.20593044,0.24039091,0.37437674,0.42703655,0.3753837,0.32958096,0.32256958,0.30454308,-0.03825,0.00525,0.06035,0.3531,0.57515,0.51065,0.4355,0.3582,0.248286,-0.035,0.0047,0.0803,0.59495,0.84135,0.8263,0.715,0.6277,0.362602,0,0.004285714,0.03125,0.40625,0.501428571,0.78875,0.52625,0.512857143,0.245054466,0,0,0.0375,1.025,1.942857143,3.2375,1.3375,0.885714286,0.713071895,0,0,0.000675,0.027,0.033575,0.049175,0.017625,0.009466667,0.012783913,0,0,0.000675,0.023475,0.02635,0.038075,0.013675,0.0077,0.010259565,1869,0.3268773
"France","MAPP_172",6.553667,46.159917,28,65.4,82.4,106.9,114.4,103.6,71.5,48.6,52.555,0,0,0,0,0,0.3,0,0,7.776666667,38,38,38,38,38,37.6,38,38,29.97833333,"Sommand",-2.04,-2.28,-1.03,-1.09,2.38,1.97,1.49,1.06,-2.51,28,65.4,82.4,106.9,114.4,103.9,71.5,48.6,60.33166667,107,98,203,127,236,109,77,94,123.05,149.6,192.8,218.7,256.1,248.2,214.6,162.3,113.9,155.1783333,37,2,0,0,0,0,0,0,40.16666667,-2.9,-1,1.4,8.2,8.5,8.3,7.9,2.7,2.483333333,5.6,7.7,10.6,18,18.5,18.1,16.2,9.8,10.79666667,0.465,0.466,0.628,1.087,1.118,1.016,1.02,0.661,0.6992,0.24,0.35,0.35,0.49,0.51,0.57,0.44,0.32,0.3725,920,1500,610,50,40,0.34991914,0.30147734,0.37907088,0.38136643,0.4206209,0.36378014,0.32931578,0.35755455,0.3378553,0.0373,0.1216,0.25295,0.53045,0.55315,0.41495,0.31485,0.2487,0.229674783,0.03945,0.188,0.41855,0.75625,0.7942,0.73685,0.63505,0.6316,0.38777913,0.05375,0.08,0.29375,0.5275,0.627142857,0.6475,0.4775,0.552857143,0.313572985,0.0875,0.128571429,0.7,1.725,2.171428571,1.9875,1.0875,1.028571429,0.850762527,0.0019,0.0014,0.0151,0.05475,0.05375,0.054025,0.02395,0.015133333,0.021018261,0.001725,0.001366667,0.01355,0.04365,0.040625,0.04505,0.019575,0.013033333,0.016866957,1420,0.4536055
"Switzerland","MAPP_173",6.665,47.005833,35.1,65.3,81.6,104.1,112,89.9,66.3,42.2,53.445,0,0,0,0,0,3.8,0,0,6.33,47.9,47.9,47.9,47.9,47.9,41.4,43.9,47.9,37.91833333,"Le Cachot",-1.98,-2.31,-1.31,-1.09,2.12,1.47,0.97,0.68,-2.2235,35.1,65.3,81.6,104.1,112,93.7,66.3,42.2,59.775,87,69,168,141,207,88,73,83,106.8833333,137,187.1,211.5,245.9,239.9,199.4,155.5,103.5,147.93,13,0,0,0,0,0,0,0,16.56666667,-2,-0.2,2.6,10.4,10,9.3,9.1,3.4,3.801666667,6.3,8.7,12,20,19.8,19,17.4,10.7,11.85666667,0.524,0.519,0.727,1.303,1.28,1.212,1.158,0.781,0.8088,0.22,0.35,0.34,0.5,0.49,0.48,0.42,0.26,0.365,1130,1900,580,50,38,0.28904393,0.24391982,0.27376416,0.25386655,0.31899983,0.3050043,0.24442121,0.2893609,0.25665691,0.3207,0.39415,0.5107,0.6082,0.60795,0.58375,0.49865,0.4432,0.374330702,0.54565,0.65085,0.77665,0.7998,0.8257,0.79245,0.82405,0.7622,0.5766,0.32625,0.617142857,0.74875,0.62375,0.57,0.71,0.8175,0.765714286,0.476840959,0.6,1.685714286,3.225,2.3625,2.571428571,3.2,3.85,2.085714286,1.644662309,0.011625,0.023833333,0.04195,0.05465,0.04715,0.061425,0.0417,0.021633333,0.028912174,0.01,0.019833333,0.03235,0.041925,0.035575,0.04425,0.02225,0.015666667,0.020618261,1044,0.6727234
"Switzerland","MAPP_174",7.043611,47.238333,29,62.4,78.9,102.5,107.7,86.5,65.3,39.2,51.93333333,0,0,0,0,0,3.7,0,0,6.81,40.9,40.9,40.9,40.9,40.9,34.6,34.5,40.9,31.92833333,"Étang de la Gruère",-1.74,-2.15,-1.34,-1.11,1.98,1.28,0.78,-0.2,-2.3835,29,62.4,78.9,102.5,107.7,90.1,65.3,39.2,58.74333333,79,62,155,141,196,84,69,74,101.2166667,135,186.8,211.6,246.4,241.6,196.7,154,103.1,147.4666667,41,1,0,0,0,0,0,0,17.13333333,-2.2,-0.4,2.6,10.5,10,9.4,9.1,3.3,3.866666667,5.7,8.2,11.6,19.8,19.5,18.8,17,10.2,11.61166667,0.524,0.52,0.738,1.329,1.347,1.259,1.165,0.797,0.8235,0.2,0.32,0.32,0.47,0.41,0.42,0.39,0.21,0.337166667,1120,1600,570,50,36,0.3228268,0.25266927,0.29241854,0.27540964,0.34146637,0.31793445,0.25180104,0.2942819,0.267352,0.2414,0.22485,0.3032,0.46965,0.49285,0.39155,0.361,0.3432,0.316825217,0.5334,0.66055,0.6907,0.7989,0.8184,0.644,0.78205,0.7671,0.61434087,0.2825,0.454285714,0.47375,0.67125,0.531428571,0.75375,0.725,0.725714286,0.471917211,0.5,1.085714286,1.4,3.05,2.557142857,3.7875,3.375,1.742857143,1.709368192,0.010275,0.020266667,0.033275,0.063425,0.05135,0.0567,0.032375,0.020933333,0.028308696,0.0093,0.018333333,0.0298,0.046525,0.037825,0.0423,0.023475,0.0176,0.021628696,998,0.6401246
